afp_name,month,year,found,rentability
HABITAT,05,2012,A,-4.44
MODELO,05,2012,A,-4.68
PLANVITAL,05,2012,A,-4.33
PROVIDA,05,2012,A,-4.4
SISTEMA,05,2012,A,-4.4
CAPITAL,05,2012,B,-2.99
CUPRUM,05,2012,B,-2.86
HABITAT,05,2012,B,-2.91
MODELO,05,2012,B,-3.13
PLANVITAL,05,2012,B,-2.89
PROVIDA,05,2012,B,-2.93
SISTEMA,05,2012,B,-2.92
CAPITAL,05,2012,C,-1.36
CUPRUM,05,2012,C,-1.37
HABITAT,05,2012,C,-1.33
MODELO,05,2012,C,-1.54
PLANVITAL,05,2012,C,-1.38
PROVIDA,05,2012,C,-1.3
SISTEMA,05,2012,C,-1.34
CAPITAL,05,2012,D,0.07
CUPRUM,05,2012,D,0.04
HABITAT,05,2012,D,0.09
MODELO,05,2012,D,-0.16
PLANVITAL,05,2012,D,0.16
PROVIDA,05,2012,D,0.08
SISTEMA,05,2012,D,0.07
CAPITAL,05,2012,E,1.31
CUPRUM,05,2012,E,1.24
HABITAT,05,2012,E,1.43
MODELO,05,2012,E,1.05
PLANVITAL,05,2012,E,1.34
PROVIDA,05,2012,E,1.45
SISTEMA,05,2012,E,1.35
CAPITAL,06,2012,A,0.03
CUPRUM,06,2012,A,0.18
HABITAT,06,2012,A,0.03
MODELO,06,2012,A,0.3
PLANVITAL,06,2012,A,-0.04
PROVIDA,06,2012,A,0.23
SISTEMA,06,2012,A,0.12
CAPITAL,06,2012,B,-0.04
CUPRUM,06,2012,B,0.16
HABITAT,06,2012,B,-0.02
MODELO,06,2012,B,0.13
PLANVITAL,06,2012,B,0.03
PROVIDA,06,2012,B,0.14
SISTEMA,06,2012,B,0.06
CAPITAL,06,2012,C,0.06
CUPRUM,06,2012,C,0.2
HABITAT,06,2012,C,0.13
MODELO,06,2012,C,0.29
PLANVITAL,06,2012,C,0.1
PROVIDA,06,2012,C,0.26
SISTEMA,06,2012,C,0.17
CAPITAL,06,2012,D,-0.02
CUPRUM,06,2012,D,-0.03
HABITAT,06,2012,D,0.01
MODELO,06,2012,D,0.11
PLANVITAL,06,2012,D,-0.03
PROVIDA,06,2012,D,0.14
SISTEMA,06,2012,D,0.04
CAPITAL,06,2012,E,0.01
CUPRUM,06,2012,E,-0.02
HABITAT,06,2012,E,0.02
MODELO,06,2012,E,-0.04
PLANVITAL,06,2012,E,0.0
PROVIDA,06,2012,E,0.17
SISTEMA,06,2012,E,0.03
CAPITAL,07,2012,A,0.09
CUPRUM,07,2012,A,-0.06
HABITAT,07,2012,A,0.09
MODELO,07,2012,A,0.37
PLANVITAL,07,2012,A,0.3
PROVIDA,07,2012,A,0.06
SISTEMA,07,2012,A,0.05
CAPITAL,07,2012,B,-0.31
CUPRUM,07,2012,B,-0.33
HABITAT,07,2012,B,-0.21
MODELO,07,2012,B,0.0
PLANVITAL,07,2012,B,0.0
PROVIDA,07,2012,B,-0.2
SISTEMA,07,2012,B,-0.24
CAPITAL,07,2012,C,-0.36
CUPRUM,07,2012,C,-0.4
HABITAT,07,2012,C,-0.28
MODELO,07,2012,C,-0.04
PLANVITAL,07,2012,C,-0.12
PROVIDA,07,2012,C,-0.33
SISTEMA,07,2012,C,-0.33
CAPITAL,07,2012,D,-0.19
CUPRUM,07,2012,D,-0.17
HABITAT,07,2012,D,-0.09
MODELO,07,2012,D,0.07
PLANVITAL,07,2012,D,-0.03
PROVIDA,07,2012,D,-0.01
SISTEMA,07,2012,D,-0.1
CAPITAL,07,2012,E,0.14
CUPRUM,07,2012,E,0.2
HABITAT,07,2012,E,0.19
MODELO,07,2012,E,0.16
PLANVITAL,07,2012,E,0.18
PROVIDA,07,2012,E,0.35
SISTEMA,07,2012,E,0.21
CAPITAL,08,2012,A,-0.15
CUPRUM,08,2012,A,0.03
HABITAT,08,2012,A,-0.15
MODELO,08,2012,A,-0.1
PLANVITAL,08,2012,A,0.05
PROVIDA,08,2012,A,-0.01
SISTEMA,08,2012,A,-0.06
CAPITAL,08,2012,B,-0.02
CUPRUM,08,2012,B,0.07
HABITAT,08,2012,B,-0.15
MODELO,08,2012,B,0.07
PLANVITAL,08,2012,B,0.15
PROVIDA,08,2012,B,0.04
SISTEMA,08,2012,B,-0.02
CAPITAL,08,2012,C,0.21
CUPRUM,08,2012,C,0.36
HABITAT,08,2012,C,0.24
MODELO,08,2012,C,0.36
PLANVITAL,08,2012,C,0.37
PROVIDA,08,2012,C,0.31
SISTEMA,08,2012,C,0.28
CAPITAL,08,2012,D,0.6
CUPRUM,08,2012,D,0.75
HABITAT,08,2012,D,0.72
MODELO,08,2012,D,0.73
PLANVITAL,08,2012,D,0.72
PROVIDA,08,2012,D,0.65
SISTEMA,08,2012,D,0.68
CAPITAL,08,2012,E,0.86
CUPRUM,08,2012,E,1.0
HABITAT,08,2012,E,1.0
MODELO,08,2012,E,0.94
PLANVITAL,08,2012,E,0.88
PROVIDA,08,2012,E,0.91
SISTEMA,08,2012,E,0.95
CAPITAL,09,2012,A,2.54
CUPRUM,09,2012,A,2.31
HABITAT,09,2012,A,2.28
MODELO,09,2012,A,2.28
PLANVITAL,09,2012,A,2.28
PROVIDA,09,2012,A,2.5
SISTEMA,09,2012,A,2.4
CAPITAL,09,2012,B,1.9
CUPRUM,09,2012,B,1.71
HABITAT,09,2012,B,1.74
MODELO,09,2012,B,1.61
PLANVITAL,09,2012,B,1.67
PROVIDA,09,2012,B,1.81
SISTEMA,09,2012,B,1.79
CAPITAL,09,2012,C,1.28
CUPRUM,09,2012,C,1.11
HABITAT,09,2012,C,1.17
MODELO,09,2012,C,1.1
PLANVITAL,09,2012,C,1.11
PROVIDA,09,2012,C,1.17
SISTEMA,09,2012,C,1.18
CAPITAL,09,2012,D,0.72
CUPRUM,09,2012,D,0.59
HABITAT,09,2012,D,0.66
MODELO,09,2012,D,0.6
PLANVITAL,09,2012,D,0.58
PROVIDA,09,2012,D,0.63
SISTEMA,09,2012,D,0.65
CAPITAL,09,2012,E,0.22
CUPRUM,09,2012,E,0.14
HABITAT,09,2012,E,0.14
MODELO,09,2012,E,0.16
PLANVITAL,09,2012,E,0.23
PROVIDA,09,2012,E,0.15
SISTEMA,09,2012,E,0.16
CAPITAL,10,2012,A,0.5
CUPRUM,10,2012,A,0.44
HABITAT,10,2012,A,0.58
MODELO,10,2012,A,0.22
PLANVITAL,10,2012,A,0.41
PROVIDA,10,2012,A,0.49
SISTEMA,10,2012,A,0.5
CAPITAL,10,2012,B,0.42
CUPRUM,10,2012,B,0.38
HABITAT,10,2012,B,0.5
MODELO,10,2012,B,0.27
PLANVITAL,10,2012,B,0.42
PROVIDA,10,2012,B,0.49
SISTEMA,10,2012,B,0.45
CAPITAL,10,2012,C,0.42
CUPRUM,10,2012,C,0.37
HABITAT,10,2012,C,0.42
MODELO,10,2012,C,0.23
PLANVITAL,10,2012,C,0.42
PROVIDA,10,2012,C,0.37
SISTEMA,10,2012,C,0.39
CAPITAL,10,2012,D,0.13
CUPRUM,10,2012,D,0.1
HABITAT,10,2012,D,0.12
MODELO,10,2012,D,0.11
PLANVITAL,10,2012,D,0.18
PROVIDA,10,2012,D,0.1
SISTEMA,10,2012,D,0.12
CAPITAL,10,2012,E,-0.24
CUPRUM,10,2012,E,-0.19
HABITAT,10,2012,E,-0.27
MODELO,10,2012,E,-0.13
PLANVITAL,10,2012,E,-0.23
PROVIDA,10,2012,E,-0.33
SISTEMA,10,2012,E,-0.25
CAPITAL,11,2012,A,-0.9
CUPRUM,11,2012,A,-0.81
HABITAT,11,2012,A,-0.89
MODELO,11,2012,A,-0.94
PLANVITAL,11,2012,A,-0.81
PROVIDA,11,2012,A,-0.78
SISTEMA,11,2012,A,-0.84
CAPITAL,11,2012,B,-0.88
CUPRUM,11,2012,B,-0.8
HABITAT,11,2012,B,-0.8
MODELO,11,2012,B,-0.9
PLANVITAL,11,2012,B,-0.77
PROVIDA,11,2012,B,-0.77
SISTEMA,11,2012,B,-0.81
CAPITAL,11,2012,C,-0.63
CUPRUM,11,2012,C,-0.56
HABITAT,11,2012,C,-0.58
MODELO,11,2012,C,-0.59
PLANVITAL,11,2012,C,-0.58
PROVIDA,11,2012,C,-0.54
SISTEMA,11,2012,C,-0.57
CAPITAL,11,2012,D,-0.43
CUPRUM,11,2012,D,-0.38
HABITAT,11,2012,D,-0.36
MODELO,11,2012,D,-0.34
PLANVITAL,11,2012,D,-0.35
PROVIDA,11,2012,D,-0.22
SISTEMA,11,2012,D,-0.33
CAPITAL,11,2012,E,-0.14
CUPRUM,11,2012,E,-0.13
HABITAT,11,2012,E,-0.13
MODELO,11,2012,E,-0.14
PLANVITAL,11,2012,E,-0.12
PROVIDA,11,2012,E,0.07
SISTEMA,11,2012,E,-0.1
CAPITAL,12,2012,A,3.18
CUPRUM,12,2012,A,3.12
HABITAT,12,2012,A,3.15
MODELO,12,2012,A,3.12
PLANVITAL,12,2012,A,2.9
PROVIDA,12,2012,A,3.24
SISTEMA,12,2012,A,3.17
CAPITAL,12,2012,B,2.48
CUPRUM,12,2012,B,2.49
HABITAT,12,2012,B,2.48
MODELO,12,2012,B,2.47
PLANVITAL,12,2012,B,2.31
PROVIDA,12,2012,B,2.61
SISTEMA,12,2012,B,2.51
CAPITAL,12,2012,C,1.75
CUPRUM,12,2012,C,1.72
HABITAT,12,2012,C,1.74
MODELO,12,2012,C,1.73
PLANVITAL,12,2012,C,1.58
PROVIDA,12,2012,C,1.85
SISTEMA,12,2012,C,1.77
CAPITAL,12,2012,D,0.94
CUPRUM,12,2012,D,0.95
HABITAT,12,2012,D,0.95
MODELO,12,2012,D,0.85
PLANVITAL,12,2012,D,0.84
PROVIDA,12,2012,D,0.96
SISTEMA,12,2012,D,0.95
CAPITAL,12,2012,E,0.17
CUPRUM,12,2012,E,0.14
HABITAT,12,2012,E,0.26
MODELO,12,2012,E,0.17
PLANVITAL,12,2012,E,0.21
PROVIDA,12,2012,E,0.2
SISTEMA,12,2012,E,0.19
CAPITAL,01,2013,A,3.68
CUPRUM,01,2013,A,3.8
HABITAT,01,2013,A,3.77
MODELO,01,2013,A,3.49
PLANVITAL,01,2013,A,3.53
PROVIDA,01,2013,A,3.43
SISTEMA,01,2013,A,3.67
CAPITAL,01,2013,B,2.82
CUPRUM,01,2013,B,3.07
HABITAT,01,2013,B,2.84
MODELO,01,2013,B,2.8
PLANVITAL,01,2013,B,2.73
PROVIDA,01,2013,B,2.57
SISTEMA,01,2013,B,2.8
CAPITAL,01,2013,C,1.79
CUPRUM,01,2013,C,2.04
HABITAT,01,2013,C,1.86
MODELO,01,2013,C,1.92
PLANVITAL,01,2013,C,1.75
PROVIDA,01,2013,C,1.54
SISTEMA,01,2013,C,1.77
CAPITAL,01,2013,D,0.84
CUPRUM,01,2013,D,1.11
HABITAT,01,2013,D,0.9
MODELO,01,2013,D,1.02
PLANVITAL,01,2013,D,0.89
PROVIDA,01,2013,D,0.71
SISTEMA,01,2013,D,0.86
CAPITAL,01,2013,E,0.16
CUPRUM,01,2013,E,0.09
HABITAT,01,2013,E,-0.09
MODELO,01,2013,E,0.38
PLANVITAL,01,2013,E,0.05
PROVIDA,01,2013,E,0.0
SISTEMA,01,2013,E,0.03
CAPITAL,02,2013,A,-0.33
CUPRUM,02,2013,A,-0.3
HABITAT,02,2013,A,-0.33
MODELO,02,2013,A,-0.48
PLANVITAL,02,2013,A,-0.37
PROVIDA,02,2013,A,-0.4
SISTEMA,02,2013,A,-0.34
CAPITAL,02,2013,B,-0.17
CUPRUM,02,2013,B,-0.14
HABITAT,02,2013,B,-0.11
MODELO,02,2013,B,-0.24
PLANVITAL,02,2013,B,-0.16
PROVIDA,02,2013,B,-0.32
SISTEMA,02,2013,B,-0.19
CAPITAL,02,2013,C,0.12
CUPRUM,02,2013,C,0.15
HABITAT,02,2013,C,0.2
MODELO,02,2013,C,0.09
PLANVITAL,02,2013,C,0.17
PROVIDA,02,2013,C,0.06
SISTEMA,02,2013,C,0.13
CAPITAL,02,2013,D,0.39
CUPRUM,02,2013,D,0.41
HABITAT,02,2013,D,0.45
MODELO,02,2013,D,0.45
PLANVITAL,02,2013,D,0.46
PROVIDA,02,2013,D,0.39
SISTEMA,02,2013,D,0.41
CAPITAL,02,2013,E,0.63
CUPRUM,02,2013,E,0.7
HABITAT,02,2013,E,0.77
MODELO,02,2013,E,0.75
PLANVITAL,02,2013,E,0.65
PROVIDA,02,2013,E,0.71
SISTEMA,02,2013,E,0.71
CAPITAL,03,2013,A,-0.08
CUPRUM,03,2013,A,-0.04
HABITAT,03,2013,A,-0.04
MODELO,03,2013,A,-0.37
PLANVITAL,03,2013,A,-0.22
PROVIDA,03,2013,A,-0.08
SISTEMA,03,2013,A,-0.06
CAPITAL,03,2013,B,-0.1
CUPRUM,03,2013,B,-0.01
HABITAT,03,2013,B,-0.05
MODELO,03,2013,B,-0.31
PLANVITAL,03,2013,B,-0.22
PROVIDA,03,2013,B,-0.15
SISTEMA,03,2013,B,-0.09
CAPITAL,03,2013,C,0.12
CUPRUM,03,2013,C,0.24
HABITAT,03,2013,C,0.17
MODELO,03,2013,C,-0.11
PLANVITAL,03,2013,C,0.01
PROVIDA,03,2013,C,0.06
SISTEMA,03,2013,C,0.13
CAPITAL,03,2013,D,0.22
CUPRUM,03,2013,D,0.34
HABITAT,03,2013,D,0.31
MODELO,03,2013,D,0.12
PLANVITAL,03,2013,D,0.16
PROVIDA,03,2013,D,0.14
SISTEMA,03,2013,D,0.23
CAPITAL,03,2013,E,0.22
CUPRUM,03,2013,E,0.34
HABITAT,03,2013,E,0.29
MODELO,03,2013,E,0.14
PLANVITAL,03,2013,E,0.31
PROVIDA,03,2013,E,0.17
SISTEMA,03,2013,E,0.27
CAPITAL,04,2013,A,-0.64
CUPRUM,04,2013,A,-0.45
HABITAT,04,2013,A,-0.3
MODELO,04,2013,A,-0.62
PLANVITAL,04,2013,A,-0.46
PROVIDA,04,2013,A,-0.35
SISTEMA,04,2013,A,-0.44
CAPITAL,04,2013,B,-0.63
CUPRUM,04,2013,B,-0.53
HABITAT,04,2013,B,-0.39
MODELO,04,2013,B,-0.61
PLANVITAL,04,2013,B,-0.44
PROVIDA,04,2013,B,-0.37
SISTEMA,04,2013,B,-0.47
CAPITAL,04,2013,C,-0.05
CUPRUM,04,2013,C,0.0
HABITAT,04,2013,C,0.1
MODELO,04,2013,C,-0.29
PLANVITAL,04,2013,C,0.09
PROVIDA,04,2013,C,0.2
SISTEMA,04,2013,C,0.08
CAPITAL,04,2013,D,0.43
CUPRUM,04,2013,D,0.61
HABITAT,04,2013,D,0.63
MODELO,04,2013,D,0.34
PLANVITAL,04,2013,D,0.49
PROVIDA,04,2013,D,0.73
SISTEMA,04,2013,D,0.61
CAPITAL,04,2013,E,0.7
CUPRUM,04,2013,E,0.83
HABITAT,04,2013,E,0.75
MODELO,04,2013,E,0.28
PLANVITAL,04,2013,E,0.81
PROVIDA,04,2013,E,0.93
SISTEMA,04,2013,E,0.79
CAPITAL,05,2013,A,2.51
CUPRUM,05,2013,A,2.42
HABITAT,05,2013,A,2.39
MODELO,05,2013,A,2.48
PLANVITAL,05,2013,A,2.85
PROVIDA,05,2013,A,2.37
SISTEMA,05,2013,A,2.43
CAPITAL,05,2013,B,1.54
CUPRUM,05,2013,B,1.49
HABITAT,05,2013,B,1.58
MODELO,05,2013,B,1.47
PLANVITAL,05,2013,B,1.75
PROVIDA,05,2013,B,1.54
SISTEMA,05,2013,B,1.54
CAPITAL,05,2013,C,1.18
CUPRUM,05,2013,C,1.37
HABITAT,05,2013,C,1.27
MODELO,05,2013,C,1.1
PLANVITAL,05,2013,C,1.27
PROVIDA,05,2013,C,1.31
SISTEMA,05,2013,C,1.28
CAPITAL,05,2013,D,0.9
CUPRUM,05,2013,D,0.91
HABITAT,05,2013,D,0.94
MODELO,05,2013,D,0.86
PLANVITAL,05,2013,D,0.95
PROVIDA,05,2013,D,0.98
SISTEMA,05,2013,D,0.94
CAPITAL,05,2013,E,0.58
CUPRUM,05,2013,E,0.49
HABITAT,05,2013,E,0.51
MODELO,05,2013,E,0.39
PLANVITAL,05,2013,E,0.53
PROVIDA,05,2013,E,0.64
SISTEMA,05,2013,E,0.54
CAPITAL,06,2013,A,-4.1
CUPRUM,06,2013,A,-4.09
HABITAT,06,2013,A,-3.93
MODELO,06,2013,A,-4.09
PLANVITAL,06,2013,A,-3.93
PROVIDA,06,2013,A,-4.04
SISTEMA,06,2013,A,-4.04
CAPITAL,06,2013,B,-2.98
CUPRUM,06,2013,B,-2.93
HABITAT,06,2013,B,-2.75
MODELO,06,2013,B,-2.74
PLANVITAL,06,2013,B,-2.83
PROVIDA,06,2013,B,-3.05
SISTEMA,06,2013,B,-2.92
CAPITAL,06,2013,C,-1.83
CUPRUM,06,2013,C,-1.73
HABITAT,06,2013,C,-1.58
MODELO,06,2013,C,-1.46
PLANVITAL,06,2013,C,-1.72
PROVIDA,06,2013,C,-1.83
SISTEMA,06,2013,C,-1.74
CAPITAL,06,2013,D,-0.6
CUPRUM,06,2013,D,-0.5
HABITAT,06,2013,D,-0.45
MODELO,06,2013,D,-0.42
PLANVITAL,06,2013,D,-0.49
PROVIDA,06,2013,D,-0.65
SISTEMA,06,2013,D,-0.56
CAPITAL,06,2013,E,0.64
CUPRUM,06,2013,E,0.6
HABITAT,06,2013,E,0.69
MODELO,06,2013,E,0.7
PLANVITAL,06,2013,E,0.65
PROVIDA,06,2013,E,0.48
SISTEMA,06,2013,E,0.61
CAPITAL,07,2013,A,1.99
CUPRUM,07,2013,A,2.07
HABITAT,07,2013,A,2.03
MODELO,07,2013,A,2.24
PLANVITAL,07,2013,A,2.34
PROVIDA,07,2013,A,2.14
SISTEMA,07,2013,A,2.07
CAPITAL,07,2013,B,1.1
CUPRUM,07,2013,B,1.26
HABITAT,07,2013,B,1.11
MODELO,07,2013,B,1.22
PLANVITAL,07,2013,B,1.43
PROVIDA,07,2013,B,1.29
SISTEMA,07,2013,B,1.19
CAPITAL,07,2013,C,0.84
CUPRUM,07,2013,C,0.97
HABITAT,07,2013,C,0.78
MODELO,07,2013,C,0.89
PLANVITAL,07,2013,C,1.03
PROVIDA,07,2013,C,0.99
SISTEMA,07,2013,C,0.9
CAPITAL,07,2013,D,0.79
CUPRUM,07,2013,D,0.81
HABITAT,07,2013,D,0.81
MODELO,07,2013,D,0.92
PLANVITAL,07,2013,D,0.89
PROVIDA,07,2013,D,0.87
SISTEMA,07,2013,D,0.83
CAPITAL,07,2013,E,0.48
CUPRUM,07,2013,E,0.5
HABITAT,07,2013,E,0.51
MODELO,07,2013,E,0.31
PLANVITAL,07,2013,E,0.48
PROVIDA,07,2013,E,0.55
SISTEMA,07,2013,E,0.51
CAPITAL,08,2013,A,-3.71
CUPRUM,08,2013,A,-3.8
HABITAT,08,2013,A,-3.7
MODELO,08,2013,A,-3.64
PLANVITAL,08,2013,A,-3.64
PROVIDA,08,2013,A,-3.78
SISTEMA,08,2013,A,-3.74
CAPITAL,08,2013,B,-2.89
CUPRUM,08,2013,B,-2.95
HABITAT,08,2013,B,-2.88
MODELO,08,2013,B,-2.87
PLANVITAL,08,2013,B,-2.77
PROVIDA,08,2013,B,-2.97
SISTEMA,08,2013,B,-2.92
CAPITAL,08,2013,C,-1.92
CUPRUM,08,2013,C,-1.98
HABITAT,08,2013,C,-1.95
MODELO,08,2013,C,-1.91
PLANVITAL,08,2013,C,-1.77
PROVIDA,08,2013,C,-1.87
SISTEMA,08,2013,C,-1.92
CAPITAL,08,2013,D,-0.85
CUPRUM,08,2013,D,-0.98
HABITAT,08,2013,D,-1.01
MODELO,08,2013,D,-0.88
PLANVITAL,08,2013,D,-0.88
PROVIDA,08,2013,D,-0.82
SISTEMA,08,2013,D,-0.9
CAPITAL,08,2013,E,0.17
CUPRUM,08,2013,E,0.1
HABITAT,08,2013,E,0.09
MODELO,08,2013,E,0.11
PLANVITAL,08,2013,E,0.15
PROVIDA,08,2013,E,0.2
SISTEMA,08,2013,E,0.13
CAPITAL,09,2013,A,4.22
CUPRUM,09,2013,A,4.24
HABITAT,09,2013,A,4.12
MODELO,09,2013,A,4.64
PLANVITAL,09,2013,A,4.28
PROVIDA,09,2013,A,4.16
SISTEMA,09,2013,A,4.19
CAPITAL,09,2013,B,3.31
CUPRUM,09,2013,B,3.37
HABITAT,09,2013,B,3.27
MODELO,09,2013,B,3.55
PLANVITAL,09,2013,B,3.31
PROVIDA,09,2013,B,3.42
SISTEMA,09,2013,B,3.34
CAPITAL,09,2013,C,2.06
CUPRUM,09,2013,C,2.22
HABITAT,09,2013,C,2.02
MODELO,09,2013,C,2.2
PLANVITAL,09,2013,C,2.12
PROVIDA,09,2013,C,2.1
SISTEMA,09,2013,C,2.1
CAPITAL,09,2013,D,1.08
CUPRUM,09,2013,D,1.11
HABITAT,09,2013,D,1.06
MODELO,09,2013,D,1.16
PLANVITAL,09,2013,D,1.1
PROVIDA,09,2013,D,1.03
SISTEMA,09,2013,D,1.06
CAPITAL,09,2013,E,0.1
CUPRUM,09,2013,E,0.17
HABITAT,09,2013,E,0.17
MODELO,09,2013,E,0.17
PLANVITAL,09,2013,E,0.17
PROVIDA,09,2013,E,0.12
SISTEMA,09,2013,E,0.15
CAPITAL,10,2013,A,2.82
CUPRUM,10,2013,A,2.83
HABITAT,10,2013,A,2.71
MODELO,10,2013,A,2.76
PLANVITAL,10,2013,A,2.61
PROVIDA,10,2013,A,2.79
SISTEMA,10,2013,A,2.78
CAPITAL,10,2013,B,2.11
CUPRUM,10,2013,B,1.99
HABITAT,10,2013,B,1.93
MODELO,10,2013,B,1.98
PLANVITAL,10,2013,B,1.91
PROVIDA,10,2013,B,2.07
SISTEMA,10,2013,B,2.02
CAPITAL,10,2013,C,1.78
CUPRUM,10,2013,C,1.7
HABITAT,10,2013,C,1.65
MODELO,10,2013,C,1.52
PLANVITAL,10,2013,C,1.56
PROVIDA,10,2013,C,1.72
SISTEMA,10,2013,C,1.71
CAPITAL,10,2013,D,1.37
CUPRUM,10,2013,D,1.3
HABITAT,10,2013,D,1.34
MODELO,10,2013,D,1.19
PLANVITAL,10,2013,D,1.22
PROVIDA,10,2013,D,1.37
SISTEMA,10,2013,D,1.35
CAPITAL,10,2013,E,0.83
CUPRUM,10,2013,E,0.79
HABITAT,10,2013,E,0.88
MODELO,10,2013,E,0.71
PLANVITAL,10,2013,E,0.76
PROVIDA,10,2013,E,0.8
SISTEMA,10,2013,E,0.82
CAPITAL,11,2013,A,1.19
CUPRUM,11,2013,A,1.25
HABITAT,11,2013,A,1.17
MODELO,11,2013,A,1.29
PLANVITAL,11,2013,A,1.12
PROVIDA,11,2013,A,0.97
SISTEMA,11,2013,A,1.15
CAPITAL,11,2013,B,0.71
CUPRUM,11,2013,B,0.81
HABITAT,11,2013,B,0.69
MODELO,11,2013,B,0.77
PLANVITAL,11,2013,B,0.69
PROVIDA,11,2013,B,0.47
SISTEMA,11,2013,B,0.66
CAPITAL,11,2013,C,0.61
CUPRUM,11,2013,C,0.67
HABITAT,11,2013,C,0.64
MODELO,11,2013,C,0.8
PLANVITAL,11,2013,C,0.54
PROVIDA,11,2013,C,0.4
SISTEMA,11,2013,C,0.56
CAPITAL,11,2013,D,0.54
CUPRUM,11,2013,D,0.62
HABITAT,11,2013,D,0.57
MODELO,11,2013,D,0.72
PLANVITAL,11,2013,D,0.54
PROVIDA,11,2013,D,0.43
SISTEMA,11,2013,D,0.52
CAPITAL,11,2013,E,0.27
CUPRUM,11,2013,E,0.37
HABITAT,11,2013,E,0.23
MODELO,11,2013,E,0.4
PLANVITAL,11,2013,E,0.29
PROVIDA,11,2013,E,0.14
SISTEMA,11,2013,E,0.26
CAPITAL,12,2013,A,-0.84
CUPRUM,12,2013,A,-0.62
HABITAT,12,2013,A,-0.72
MODELO,12,2013,A,-0.76
PLANVITAL,12,2013,A,-0.75
PROVIDA,12,2013,A,-0.66
SISTEMA,12,2013,A,-0.71
CAPITAL,12,2013,B,-0.62
CUPRUM,12,2013,B,-0.47
HABITAT,12,2013,B,-0.53
MODELO,12,2013,B,-0.52
PLANVITAL,12,2013,B,-0.52
PROVIDA,12,2013,B,-0.48
SISTEMA,12,2013,B,-0.52
CAPITAL,12,2013,C,-0.38
CUPRUM,12,2013,C,-0.28
HABITAT,12,2013,C,-0.34
MODELO,12,2013,C,-0.23
PLANVITAL,12,2013,C,-0.24
PROVIDA,12,2013,C,-0.31
SISTEMA,12,2013,C,-0.32
CAPITAL,12,2013,D,-0.15
CUPRUM,12,2013,D,0.05
HABITAT,12,2013,D,-0.03
MODELO,12,2013,D,0.07
PLANVITAL,12,2013,D,0.0
PROVIDA,12,2013,D,0.0
SISTEMA,12,2013,D,-0.03
CAPITAL,12,2013,E,0.16
CUPRUM,12,2013,E,0.18
HABITAT,12,2013,E,0.1
MODELO,12,2013,E,0.34
PLANVITAL,12,2013,E,0.18
PROVIDA,12,2013,E,0.17
SISTEMA,12,2013,E,0.15
CAPITAL,01,2014,A,-1.78
CUPRUM,01,2014,A,-1.68
HABITAT,01,2014,A,-1.87
MODELO,01,2014,A,-1.84
PLANVITAL,01,2014,A,-1.65
PROVIDA,01,2014,A,-1.75
SISTEMA,01,2014,A,-1.77
CAPITAL,01,2014,B,-1.15
CUPRUM,01,2014,B,-1.07
HABITAT,01,2014,B,-1.29
MODELO,01,2014,B,-1.24
PLANVITAL,01,2014,B,-1.05
PROVIDA,01,2014,B,-1.08
SISTEMA,01,2014,B,-1.16
CAPITAL,01,2014,C,-0.18
CUPRUM,01,2014,C,-0.03
HABITAT,01,2014,C,-0.23
MODELO,01,2014,C,-0.4
PLANVITAL,01,2014,C,-0.15
PROVIDA,01,2014,C,0.02
SISTEMA,01,2014,C,-0.1
CAPITAL,01,2014,D,0.69
CUPRUM,01,2014,D,0.9
HABITAT,01,2014,D,0.61
MODELO,01,2014,D,0.34
PLANVITAL,01,2014,D,0.75
PROVIDA,01,2014,D,0.82
SISTEMA,01,2014,D,0.75
CAPITAL,01,2014,E,1.16
CUPRUM,01,2014,E,1.45
HABITAT,01,2014,E,1.32
MODELO,01,2014,E,0.79
PLANVITAL,01,2014,E,1.24
PROVIDA,01,2014,E,1.29
SISTEMA,01,2014,E,1.31
CAPITAL,02,2014,A,4.49
CUPRUM,02,2014,A,4.7
HABITAT,02,2014,A,4.74
MODELO,02,2014,A,4.46
PLANVITAL,02,2014,A,4.69
PROVIDA,02,2014,A,4.66
SISTEMA,02,2014,A,4.65
CAPITAL,02,2014,B,3.62
CUPRUM,02,2014,B,3.73
HABITAT,02,2014,B,3.72
MODELO,02,2014,B,3.65
PLANVITAL,02,2014,B,3.68
PROVIDA,02,2014,B,3.78
SISTEMA,02,2014,B,3.71
CAPITAL,02,2014,C,2.63
CUPRUM,02,2014,C,2.69
HABITAT,02,2014,C,2.71
MODELO,02,2014,C,2.75
PLANVITAL,02,2014,C,2.64
PROVIDA,02,2014,C,2.74
SISTEMA,02,2014,C,2.7
CAPITAL,02,2014,D,1.26
CUPRUM,02,2014,D,1.32
HABITAT,02,2014,D,1.36
MODELO,02,2014,D,1.52
PLANVITAL,02,2014,D,1.45
PROVIDA,02,2014,D,1.45
SISTEMA,02,2014,D,1.36
CAPITAL,02,2014,E,0.08
CUPRUM,02,2014,E,0.07
HABITAT,02,2014,E,0.01
MODELO,02,2014,E,0.32
PLANVITAL,02,2014,E,0.05
PROVIDA,02,2014,E,0.23
SISTEMA,02,2014,E,0.09
CAPITAL,03,2014,A,-0.74
CUPRUM,03,2014,A,-0.73
HABITAT,03,2014,A,-0.67
MODELO,03,2014,A,-0.52
PLANVITAL,03,2014,A,-0.78
PROVIDA,03,2014,A,-0.69
SISTEMA,03,2014,A,-0.7
